index,lon,lat,taxonomy,number,structural,night,ID_1,id,occupancy
145,16.158749976999996,47.342083338,CR/LFINF+CDM/HBET:6-,1.024002964736737,5718201.351304199,0.0,AUT.1_1,Com_145,Com
146,16.158749976999996,47.342083338,CR/LFINF+CDN/HBET:3-5,4.010159226335842,15577113.572710762,0.0,AUT.1_1,Com_146,Com
147,16.158749976999996,47.342083338,CR/LFINF+CDN/HBET:6-,1.024002964736737,5718201.351304199,0.0,AUT.1_1,Com_147,Com
148,16.158749976999996,47.342083338,CR/LWAL+CDH/HBET:3-5,0.9866497139224415,5003388.411315957,0.0,AUT.1_1,Com_148,Com
149,16.158749976999996,47.342083338,CR/LWAL+CDM/H:1,0.9313623532907443,2767230.295052741,0.0,AUT.1_1,Com_149,Com
150,16.158749976999996,47.342083338,CR/LWAL+CDM/HBET:3-5,1.0319109956363879,5671419.745777955,0.0,AUT.1_1,Com_150,Com
151,16.158749976999996,47.342083338,CR/LWAL+CDN/H:2,1.0089043327179938,2996887.876594637,0.0,AUT.1_1,Com_151,Com
152,16.158749976999996,47.342083338,MUR+CL/LWAL+CDN/H:1,2.9960804481076346,7199478.504521383,0.0,AUT.1_1,Com_152,Com
153,16.158749976999996,47.342083338,MUR+CL/LWAL+CDN/H:2,7.011650764444214,18619724.73559151,0.0,AUT.1_1,Com_153,Com
154,16.158749976999996,47.342083338,W/LWAL+CDL/H:2,1.0835886750827315,2909118.9679862745,0.0,AUT.1_1,Com_154,Com
155,16.158749976999996,47.342083338,W/LWAL+CDN/H:2,1.0210185933710596,2741136.581568312,0.0,AUT.1_1,Com_155,Com
156,16.158749976999996,47.392083338,CR+PC/LWAL+CDL/HBET:3-5/3.0,0.9997128617429293,3932164.142359046,0.0,AUT.1_1,Com_156,Com
157,16.158749976999996,47.392083338,CR+PC/LWAL+CDM/HBET:3-5,1.0144938911126813,4240279.028930226,0.0,AUT.1_1,Com_157,Com
158,16.158749976999996,47.392083338,CR+PC/LWAL+CDN/HBET:3-5,1.0038578946382757,4739170.072588348,0.0,AUT.1_1,Com_158,Com
159,16.158749976999996,47.392083338,CR/LFINF+CDL/HBET:3-5/3.0,2.009225240687602,8275758.805275013,0.0,AUT.1_1,Com_159,Com
160,16.158749976999996,47.392083338,CR/LFINF+CDL/HBET:6-/3.0,1.024002964736737,5718201.351304199,0.0,AUT.1_1,Com_160,Com
161,16.158749976999996,47.392083338,CR/LFINF+CDN/HBET:3-5,2.005079613167921,7788556.786355381,0.0,AUT.1_1,Com_161,Com
162,16.158749976999996,47.392083338,CR/LWAL+CDN/H:2,1.0089043327179938,2996887.876594637,0.0,AUT.1_1,Com_162,Com
163,16.158749976999996,47.392083338,MUR+CL/LWAL+CDN/H:1,3.9947739308101795,9599304.672695177,0.0,AUT.1_1,Com_163,Com
164,16.158749976999996,47.392083338,MUR+CL/LWAL+CDN/H:2,5.00832197460301,13299803.382565362,0.0,AUT.1_1,Com_164,Com
165,16.208749976999997,47.142083338,CR+PC/LWAL+CDL/HBET:3-5/3.0,0.9997128617429293,3932164.142359046,0.0,AUT.1_1,Com_165,Com
166,16.208749976999997,47.142083338,CR+PC/LWAL+CDN/HBET:3-5,1.0038578946382757,4739170.072588348,0.0,AUT.1_1,Com_166,Com
167,16.208749976999997,47.142083338,CR/LFINF+CDH/HBET:6-,2.048005929473474,11436402.702608397,0.0,AUT.1_1,Com_167,Com
168,16.208749976999997,47.142083338,CR/LFINF+CDL/HBET:3-5/3.0,1.004612620343801,4137879.4026375064,0.0,AUT.1_1,Com_168,Com
169,16.208749976999997,47.142083338,CR/LFINF+CDL/HBET:6-/3.0,1.024002964736737,5718201.351304199,0.0,AUT.1_1,Com_169,Com
170,16.208749976999997,47.142083338,CR/LWAL+CDM/HBET:3-5,1.0319109956363879,5671419.745777955,0.0,AUT.1_1,Com_170,Com
171,16.208749976999997,47.142083338,MUR+CL/LWAL+CDN/H:1,4.993467413512724,11999130.84086897,0.0,AUT.1_1,Com_171,Com
172,16.208749976999997,47.142083338,MUR+CL/LWAL+CDN/H:2,2.003328789841204,5319921.353026145,0.0,AUT.1_1,Com_172,Com
173,16.208749976999997,47.142083338,W/LWAL+CDL/H:2,1.0835886750827315,2909118.9679862745,0.0,AUT.1_1,Com_173,Com
174,16.208749976999997,47.142083338,W/LWAL+CDN/H:1,1.0210185933710596,2741136.581568312,0.0,AUT.1_1,Com_174,Com
175,16.208749976999997,47.192083337999996,CR+PC/LWAL+CDL/HBET:6-/3.0,0.9509712443803546,4152457.386580711,0.0,AUT.1_1,Com_175,Com
176,16.208749976999997,47.192083337999996,CR/LFINF+CDM/HBET:3-5,1.006200984862302,3995482.716930406,0.0,AUT.1_1,Com_176,Com
177,16.208749976999997,47.192083337999996,CR/LWAL+CDN/H:1,0.9313623532907443,2767230.295052741,0.0,AUT.1_1,Com_177,Com
178,16.208749976999997,47.192083337999996,CR/LWAL+CDN/H:2,1.0089043327179938,2996887.876594637,0.0,AUT.1_1,Com_178,Com
179,16.208749976999997,47.192083337999996,CR/LWAL+CDN/HBET:6-,0.963022141063684,5003766.544587993,0.0,AUT.1_1,Com_179,Com
180,16.208749976999997,47.192083337999996,MUR+CL/LWAL+CDN/H:1,1.9973869654050898,4799652.336347588,0.0,AUT.1_1,Com_180,Com
181,16.208749976999997,47.192083337999996,MUR+CL/LWAL+CDN/H:2,5.00832197460301,13299803.382565362,0.0,AUT.1_1,Com_181,Com
182,16.208749976999997,47.292083338,CR+PC/LWAL+CDH/HBET:3-5,1.0279645639876194,3608424.922403673,0.0,AUT.1_1,Com_182,Com
183,16.208749976999997,47.292083338,CR+PC/LWAL+CDH/HBET:6-,0.9509712443803546,4152457.386580711,0.0,AUT.1_1,Com_183,Com
184,16.208749976999997,47.292083338,CR+PC/LWAL+CDL/HBET:3-5/3.0,3.998851446971717,15728656.569436183,0.0,AUT.1_1,Com_184,Com
185,16.208749976999997,47.292083338,CR+PC/LWAL+CDL/HBET:6-/3.0,0.9509712443803546,4152457.386580711,0.0,AUT.1_1,Com_185,Com
186,16.208749976999997,47.292083338,CR+PC/LWAL+CDM/HBET:3-5,3.043481673338044,12720837.086790679,0.0,AUT.1_1,Com_186,Com
187,16.208749976999997,47.292083338,CR+PC/LWAL+CDM/HBET:6-,1.024002964736737,5718201.351304199,0.0,AUT.1_1,Com_187,Com
