id,lon,lat,taxonomy,number,structural,night,occupancy,id_1,name_1
Com_172,15.0087403431233,47.2691488324249,CR/LFINF+CDL/H:2/8.0,41.858000000000004,124207327.92839998,0,Com,AUT.6_1,Styria
Com_173,15.0087403431233,47.2691488324249,CR/LFINF+CDL/H:1/8.0,125.574,372621983.7852,0,Com,AUT.6_1,Styria
Com_174,15.0087403431233,47.2691488324249,CR/LFINF+CDH/HBET:6-,176.196,1081244937.4271998,0,Com,AUT.6_1,Styria
Com_175,15.0087403431233,47.2691488324249,CR/LFINF+CDH/HBET:6-,50.568999999999996,150248792.316,0,Com,AUT.6_1,Styria
Com_176,15.0087403431233,47.2691488324249,CR+PC/LWAL+CDN/HBET:6-,29.366,180207489.5712,0,Com,AUT.6_1,Styria
Com_177,15.0087403431233,47.2691488324249,CR+PC/LWAL+CDN/HBET:6-,50.568999999999996,150248792.316,0,Com,AUT.6_1,Styria
Com_178,15.0087403431233,47.2691488324249,CR+PC/LWAL+CDN/HBET:3-5,83.71600000000002,248414655.85680005,0,Com,AUT.6_1,Styria
Com_179,15.0087403431233,47.2691488324249,CR+PC/LWAL+CDN/HBET:3-5,176.196,1081244937.4271998,0,Com,AUT.6_1,Styria
Com_180,15.0087403431233,47.2691488324249,CR+PC/LWAL+CDN/HBET:3-5,50.568999999999996,150248792.316,0,Com,AUT.6_1,Styria
Com_181,15.0087403431233,47.2691488324249,CR+PC/LWAL+CDM/HBET:6-,176.196,1081244937.4271998,0,Com,AUT.6_1,Styria
Com_182,15.0087403431233,47.2691488324249,CR+PC/LWAL+CDM/HBET:6-,50.568999999999996,150248792.316,0,Com,AUT.6_1,Styria
Com_183,15.0087403431233,47.2691488324249,CR+PC/LWAL+CDM/HBET:3-5,83.71600000000002,248414655.85680005,0,Com,AUT.6_1,Styria
Com_184,15.0087403431233,47.2691488324249,CR+PC/LWAL+CDM/HBET:3-5,88.098,540622468.7135999,0,Com,AUT.6_1,Styria
Com_185,15.0087403431233,47.2691488324249,CR+PC/LWAL+CDM/HBET:3-5,50.568999999999996,150248792.316,0,Com,AUT.6_1,Styria
Com_186,15.0087403431233,47.2691488324249,CR+PC/LWAL+CDL/HBET:6-/8.0,29.366,180207489.5712,0,Com,AUT.6_1,Styria
